Country,Year,Month,Date,Brand,Model,Storage Variant,Price Segment,Generation,Colour,Currency,Price,Monthly Cost (24 Months)
SE,2021,Apr,11/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5075,
SE,2021,Apr,11/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,White,SEK,5688,
SE,2021,Apr,11/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,Black,SEK,5688,
SE,2021,Apr,11/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5688,
SE,2021,Apr,11/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,White,SEK,6988,
SE,2021,Apr,11/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,Black,SEK,6988,
SE,2021,Apr,11/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,6988,
SE,2021,Mar,11/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,White,SEK,5075,
SE,2021,Mar,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,Black,SEK,5075,
SE,2021,Mar,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5075,
SE,2021,Mar,10/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,White,SEK,5688,
SE,2021,Mar,10/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,Black,SEK,5688,
SE,2021,Mar,10/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5688,
SE,2021,Mar,10/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,White,SEK,6988,
SE,2021,Mar,10/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,Black,SEK,6988,
SE,2021,Mar,10/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,6988,
SE,2021,Feb,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,White,SEK,5075,
SE,2021,Feb,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,Black,SEK,5075,
SE,2021,Feb,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5075,
SE,2021,Feb,10/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,White,SEK,5688,
SE,2021,Feb,10/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,Black,SEK,5688,
SE,2021,Feb,10/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5688,
SE,2021,Feb,10/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,White,SEK,6988,
SE,2021,Feb,10/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,Black,SEK,6988,
SE,2021,Feb,10/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,6988,
SE,2021,Jan,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,White,SEK,5075,
SE,2021,Jan,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,Black,SEK,5075,
SE,2021,Jan,10/1/2021,Apple,iSE2,64 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5075,
SE,2021,Jan,9/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,White,SEK,5688,
SE,2021,Jan,9/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,Black,SEK,5688,
SE,2021,Jan,9/1/2021,Apple,iSE2,128 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,5688,
SE,2021,Jan,9/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,White,SEK,6988,
SE,2021,Jan,9/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,Black,SEK,6988,
SE,2021,Jan,9/1/2021,Apple,iSE2,256 GB,Entry Premium Segment,N-1,(PRODUCT)RED,SEK,6988,
SE,2021,Nov,9/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,19490,
SE,2021,Nov,9/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,19490,
SE,2021,Nov,9/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,19490,
SE,2021,Nov,9/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,20490,
SE,2021,Nov,9/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,20490,
SE,2021,Nov,9/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,20490,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Cream,SEK,11490,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Phantom Black,SEK,11490,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Green,SEK,11490,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Lavender,SEK,11490,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Grey,SEK,11490,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,White,SEK,11490,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Nov,9/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Cream,SEK,11990,
SE,2021,Nov,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Phantom Black,SEK,11990,
SE,2021,Nov,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Green,SEK,11990,
SE,2021,Nov,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Lavender,SEK,11990,
SE,2021,Nov,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Grey,SEK,11990,
SE,2021,Nov,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,White,SEK,11990,
SE,2021,Nov,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Oct,8/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,19490,
SE,2021,Oct,8/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,19490,
SE,2021,Oct,8/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,19490,
SE,2021,Oct,8/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,20490,
SE,2021,Oct,8/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,20490,
SE,2021,Oct,8/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,20490,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Cream,SEK,11490,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Phantom Black,SEK,11490,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Green,SEK,11490,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Lavender,SEK,11490,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Grey,SEK,11490,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,White,SEK,11490,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Oct,8/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Cream,SEK,11990,
SE,2021,Oct,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Phantom Black,SEK,11990,
SE,2021,Oct,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Green,SEK,11990,
SE,2021,Oct,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Lavender,SEK,11990,
SE,2021,Oct,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Grey,SEK,11990,
SE,2021,Oct,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,White,SEK,11990,
SE,2021,Oct,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,19490,
SE,2021,Sep,4/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,19490,
SE,2021,Sep,4/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,19490,
SE,2021,Sep,4/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,20490,
SE,2021,Sep,4/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,20490,
SE,2021,Sep,4/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,20490,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Cream,SEK,11490,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Phantom Black,SEK,11490,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Green,SEK,11490,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Lavender,SEK,11490,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Grey,SEK,11490,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,White,SEK,11490,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Cream,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Phantom Black,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Green,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Lavender,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Grey,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,White,SEK,11990,
SE,2021,Sep,4/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Aug,4/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,19490,
SE,2021,Aug,4/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,19490,
SE,2021,Aug,4/1/2021,Samsung,Z Fold3,256 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,19490,
SE,2021,Aug,4/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,20490,
SE,2021,Aug,4/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Green,SEK,20490,
SE,2021,Aug,4/1/2021,Samsung,Z Fold3,512 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,20490,
SE,2021,Aug,4/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Cream,SEK,11490,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Phantom Black,SEK,11490,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Green,SEK,11490,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Lavender,SEK,11490,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,Grey,SEK,11490,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,128 GB,Premium Segment,N-2,White,SEK,11490,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Cream,SEK,11990,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Phantom Black,SEK,11990,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Green,SEK,11990,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Lavender,SEK,11990,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Grey,SEK,11990,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,White,SEK,11990,
SE,2021,Aug,3/1/2021,Samsung,Z Flip3,256 GB,Premium Segment,N-2,Pink,SEK,11990,
SE,2021,Apr,3/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Violet,SEK,9490,
SE,2021,Apr,3/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Grey,SEK,9490,
SE,2021,Apr,3/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom White,SEK,9490,
SE,2021,Apr,3/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Pink,SEK,9490,
SE,2021,Apr,3/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Violet,SEK,10910,
SE,2021,Apr,3/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Grey,SEK,10910,
SE,2021,Apr,3/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom White,SEK,10910,
SE,2021,Apr,3/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Pink,SEK,10910,
SE,2021,Apr,3/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Violet,SEK,11690,
SE,2021,Apr,3/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Black,SEK,11690,
SE,2021,Apr,3/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Silver,SEK,11690,
SE,2021,Apr,3/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Gold,SEK,11690,
SE,2021,Apr,3/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Red,SEK,11690,
SE,2021,Apr,3/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Violet,SEK,12390,
SE,2021,Apr,3/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Black,SEK,12390,
SE,2021,Apr,3/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Silver,SEK,12390,
SE,2021,Apr,3/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Gold,SEK,12390,
SE,2021,Apr,3/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Red,SEK,12390,
SE,2021,Apr,3/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,13990,
SE,2021,Apr,3/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,13990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,13990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,13990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,13990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,14490,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,14490,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,14490,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,14490,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,14490,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,15990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,15990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,15990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,15990,
SE,2021,Apr,2/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,15990,
SE,2021,Mar,2/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Violet,SEK,9490,
SE,2021,Mar,2/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Grey,SEK,9490,
SE,2021,Mar,2/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom White,SEK,9490,
SE,2021,Mar,2/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Pink,SEK,9490,
SE,2021,Mar,2/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Violet,SEK,10910,
SE,2021,Mar,2/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Grey,SEK,10910,
SE,2021,Mar,2/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom White,SEK,10910,
SE,2021,Mar,2/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Pink,SEK,10910,
SE,2021,Mar,2/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Violet,SEK,11690,
SE,2021,Mar,2/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Black,SEK,11690,
SE,2021,Mar,2/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Silver,SEK,11690,
SE,2021,Mar,2/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Gold,SEK,11690,
SE,2021,Mar,2/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Red,SEK,11690,
SE,2021,Mar,2/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Violet,SEK,12390,
SE,2021,Mar,2/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Black,SEK,12390,
SE,2021,Mar,2/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Silver,SEK,12390,
SE,2021,Mar,2/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Gold,SEK,12390,
SE,2021,Mar,2/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Red,SEK,12390,
SE,2021,Mar,2/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,13990,
SE,2021,Mar,2/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,13990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,13990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,13990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,13990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,14490,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,14490,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,14490,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,14490,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,14490,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,15990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,15990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,15990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,15990,
SE,2021,Mar,1/1/2021,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,15990,
SE,2021,Feb,1/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Violet,SEK,9490,
SE,2021,Feb,1/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Grey,SEK,9490,
SE,2021,Feb,1/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom White,SEK,9490,
SE,2021,Feb,1/1/2021,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Pink,SEK,9490,
SE,2021,Feb,1/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Violet,SEK,10910,
SE,2021,Feb,1/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Grey,SEK,10910,
SE,2021,Feb,1/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom White,SEK,10910,
SE,2021,Feb,1/1/2021,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Pink,SEK,10910,
SE,2021,Feb,1/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Violet,SEK,11690,
SE,2021,Feb,1/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Black,SEK,11690,
SE,2021,Feb,1/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Silver,SEK,11690,
SE,2021,Feb,1/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Gold,SEK,11690,
SE,2021,Feb,1/1/2021,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Red,SEK,11690,
SE,2021,Feb,1/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Violet,SEK,12390,
SE,2021,Feb,1/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Black,SEK,12390,
SE,2021,Feb,1/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Silver,SEK,12390,
SE,2021,Feb,1/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Gold,SEK,12390,
SE,2021,Feb,1/1/2021,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Red,SEK,12390,
SE,2021,Feb,1/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,13990,
SE,2021,Feb,1/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,13990,
SE,2021,Feb,4/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,13990,
SE,2021,Feb,4/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,13990,
SE,2021,Feb,4/1/2021,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,13990,
SE,2021,Feb,4/1/2021,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,14490,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,14490,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,14490,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,14490,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,256 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,14490,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,15990,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Silver,SEK,15990,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Titanium,SEK,15990,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Navy,SEK,15990,
SE,2021,Feb,8/1/2023,Samsung,S21 Ultra,512 GB,Ultra Premium Segment,N-2,Phantom Brown,SEK,15990,
SE,2021,Jan,8/1/2023,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Violet,SEK,9490,
SE,2021,Jan,8/1/2023,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Grey,SEK,9490,
SE,2021,Jan,8/1/2023,Samsung,S21,128 GB,Mid Segment,N-2,Phantom White,SEK,9490,
SE,2021,Jan,8/1/2023,Samsung,S21,128 GB,Mid Segment,N-2,Phantom Pink,SEK,9490,
SE,2021,Jan,8/1/2023,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Violet,SEK,10910,
SE,2021,Jan,8/1/2023,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Grey,SEK,10910,
SE,2021,Jan,8/1/2023,Samsung,S21,256 GB,Mid Segment,N-2,Phantom White,SEK,10910,
SE,2021,Jan,8/1/2023,Samsung,S21,256 GB,Mid Segment,N-2,Phantom Pink,SEK,10910,
SE,2021,Jan,8/1/2023,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Violet,SEK,11690,
SE,2021,Jan,8/1/2023,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Black,SEK,11690,
SE,2021,Jan,8/1/2023,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Silver,SEK,11690,
SE,2021,Jan,8/1/2023,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Gold,SEK,11690,
SE,2021,Jan,8/1/2023,Samsung,S21+,128 GB,Premium Segment,N-2,Phantom Red,SEK,11690,
SE,2021,Jan,8/1/2023,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Violet,SEK,12390,
SE,2021,Jan,8/1/2023,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Black,SEK,12390,
SE,2021,Jan,8/1/2023,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Silver,SEK,12390,
SE,2021,Jan,8/1/2023,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Gold,SEK,12390,
SE,2021,Jan,8/1/2023,Samsung,S21+,256 GB,Premium Segment,N-2,Phantom Red,SEK,12390,
SE,2021,Jan,8/1/2023,Samsung,S21 Ultra,128 GB,Ultra Premium Segment,N-2,Phantom Black,SEK,13990,
